Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
167616,B006BXUZVO,A1CFU5XJXN3PV4,Home Studio,0,0,3,1337126400,"Thin Box, Thin Flavor","While no worse than your average bowl of Raisin Bran, I was disappointed that I didn't find this to be noticeably better. The flavor of cinnamon could certainly be stronger (for my tastes, anyway), and the little slivers of almonds didn't really add to the ""crunch"" in any sort of meaningful way. And unlike the experience of some other reviewers, I found that this Raisin Bran got soggy remarkably fast after the milk was added, turning to slurry by the last few bites. I've definitely had other Raisin and Bran products that remained crisp longer.<br /><br />I was also a bit taken aback by the box, which holds only 14.5 ounces of cereal. It's the same height and width as the regular cereal box you'd see on the store shelf, but to hide the fact that you're not getting much cereal, the box is so skinny that I actually had trouble getting it to stand on end a time or two. And maybe this is common to a lot of cereals these days - it was just new to me.<br /><br />Overall, I've got nothing bad to say about this product...but to give it a rating of more than 3 stars, I'd have to feel like it was ""better than average"" somehow. And it simply wasn't."
556606,B000YTAOIU,A1T99QQ0GCE35N,Bacchus,0,0,5,1268265600,"Nut, Nut","Product arrived promptly and in great condition.  Product was very fresh and delicious.  Seems difficult to find spanish peanuts, much less good spanish peanuts.<br />Outstanding product at a good price.  I will reorder."
314835,B002FX3EV2,ATQC3PEEZ5I3C,Hellokittylexi,5,10,1,1327536000,NOT healthy,What is the point of using xylitol if you are going to put nasty toxic crap like artificial colors in here??!! very annoying!
338279,B002T0GXNC,ABZ04EVNDQVIJ,Christine McGavran,7,10,1,1287619200,Bad taste,"This product is sweetened with Splenda, and tastes very artificial. Maybe if you like diet soda you will like this, but the 3 people that sampled it did not."
40878,B000JL0NDO,A3Q5BQGMBHBPJI,Jaime Rush,0,0,5,1253059200,Great porridge,We've been making this porridge for years. My mom gets it at a Scottish festival. It's the best I've had since being in Scotland!
61784,B003SLTETG,A3JAWZ42NIB5TR,Cheryl Frank,1,1,4,1341878400,Love it!,"We installed our pet door about 2 weeks ago and so far it works great! Our two dogs are taking awhile to get used to it. At first they were scared of it, now they both use it but one of the dogs doesn't realize yet that I don't have to be right there for him to go out. I'm sure he will figure it out as time goes on.<br /><br />My only advice would be to not necessarily follow the instructions on what height to put the door at (it says to put the bottom of the door an inch lower than your dog's chest height). We followed the directions on the height to install it at, and our 40 and 50 lb dogs practically have to leap out the door rather than calmly walking out. Other than that, I love it!<br /><br />We did go on the High Tech website and ask a question before we bought it and never got a response, so it seems like most people's reviews about bad customer service are true..."
271962,B001QEEZX2,A3GDVC9K9KCO6T,John Beckwith,2,2,5,1308960000,Doggie delight,"I have 2 boxers and mix a 1/2 a can along with their dry food for each...  They just love it!  I tried using one can each but it's too high in protein and they get the runs, so be sure to experiment with the right mix..."
441816,B004E4HUMY,A1LAGS8H4A2DR7,Bill Nicholas,0,0,2,1323216000,Strongly sweet and too one dimensional,"My first impression is that this product is just another way to sell artificial sweetener. I tried 2 flavors and the overwhelming characteristic is sweetness. Some may like this, but I do not. The main drawback, though, is the flavoring is not very complex. What I mean is that there is a narrow range of flavor receptors working on your tongue when you drink it. Cast in this mixture of sweetness is a single flavor, it seems. It is not complex; you clearly taste just 2 things: sweetness and a specific flavor.<br /><br />If you enjoy drinking something that is refreshing and/or interesting, this isn't it. For example, if you add a freshly squeezed lemon and some sugar to your water, your whole mouth seems to pick up a range of flavors and sensations that leaves a slight, but satisfying aftertaste. The MiO, on the other hand, hits your tongue with a strong blast of sweetness and flavor, disappears, then leaves an aftertaste lingering on the back of your tongue of that vague, yet strangely familiar taste all artificial sweeteners seem to have.<br /><br />There are better ways to flavor water, I'm afraid, than this."
532017,B005K4Q34S,A2Y0OG4JM86WEY,brooke,0,1,5,1349568000,Very good,This product is very good. Out of everything cappuccino french vanilla is the only thing hot that i drink. I bought this not knowing what it would taste like and my husband and i love it. We even add a creamer to it even though its great without it. Its hard to find the right kind and brand but this one was perfect.
289395,B000633NXM,A1AAP43653LCM9,H. M. Adolfs,4,4,5,1265241600,Lasts a long time!,"When these bones arrived, my dog KNEW that something inside the box was for her. On Christmas day, we opened up the box and unwrapped one of her bones. The knuckle fell off (i'm assuming it got tossed around a lot in shipping) but no worries, Munchkin ate that as well. We put the bone on her blanked she normally uses to play on to help keep the mess down. Munchkin, a 100-pound 8 month-old Newfoundland is STILL working on her bone. Lasts a long time and provides hours of chewing time!"
520936,B005OKDC9C,A1RNE3SM9AZTG5,sloths_rule,0,0,1,1343692800,Cornbread hot chocolate?,This mix tastes more like cornbread than white chocolate. I do not recommend it for white hot chocolate because it does not taste anything like you would hope. I am so disappointed that this tastes so gross and will probably sit in my pantry forever. Shipping was fast for this product.
163672,B000E39P9U,A2YMI1RYIZRNYC,Saibal,0,0,3,1285113600,"Earth friendly, but could have a little longer life",The bags start to decompose right in the plastic garbage bin for food waste under my sink in just 4-5 days. It starts leaking. I wish it lasted >7 days so that I could take it out once a week before the weekly garbage collection day. I have to take them out twice a week now.
5878,B000FL0A9K,A27GFBJWVL0J2,"Scott M. Sargent ""Scott""",0,0,5,1299801600,yummy - LOVE this stuff and all the other Big Train products,This coffee mix is so easy to make and taste great.  I enjoy ALL their flavors as my kids do too.  Hard to keep around.  Buying a box of it at a time helps.
52799,B000E1DS90,A1VL8065HB12AS,"Karl Schwartz ""Sales Pro""",0,0,5,1217116800,Excellent for those on Points,"The Jello Fat Free puddings are and excellent choice for those on WW Points.  I make a mousse by combining Fat Free Yogurt, Instant Pudding and Fat Free Cool Whip.<br /><br />Excellent either by itself or frozen."
344612,B0026KNQSA,A1UASXJKH475MV,J. Withers,0,0,5,1249516800,"As far as diet foods go, it's definitely 5 star!","We received a sampler package from Amazon that had several flavors....cheddar, bbq, sour cream/onion, plain, salt and pepper, and also the salt and vinegar.<br /><br />I've already received our first shipment of just the vinegar version.  These are a good salty fix without the calories...and each proportioned pouch is satisfying in one sitting.  I would've liked to try the garlic parm but it wasn't included.<br /><br />Our #1 is salt and vinegar and #2 would probably be the salt and pepper."
365086,B001E95KUQ,A38NSWSSC4NE89,judy,1,3,1,1294876800,Disappointing!,"This does not at all taste like espresso. It is very weak in flavor, almost no flavor, and is light in color not like dark espresso roast. I wish I could return it. If you want something to taste like espresso do not buy this! I also bought the decaf espresso and had the same disappointing experience."
92022,B004YV80O4,AWPN47SSWK1JV,K. Nordhus,0,1,3,1313625600,Kid Friendly Meal,"Nothing outstanding, it tastes a lot like hamburger helper which I really don't care for.<br />But at the same time my kids really liked it!"
112248,B000LKUTIM,A214UK25H0GQN0,rianna riego,1,1,5,1299283200,The Best Gluten Free Pasta alternative,"I would not look any further or experiment with others (as I have).  This pasta has the best consistency and flavor to match that of regular pasta.  It's almost a dollar more at your neighborhood health food store so order it from Amazon.  Approx 8 minutes, and you have great tasting gluten free pasta!"
498968,B004SI9AWY,A1GDWG261PRUZL,PhilWag,0,0,3,1335657600,Great Product / Poor Packaging,"This olive oil spray is the best I have yet found with a very even covering spray, but was unable to use the last two cans I bought due to the cap. The cap is so tight fitting that it is extremely easy to inadvertently break the spray nozzle when removing or replacing it."
381236,B00020HHK4,ADAOC6UTL8ZZV,"Jonathon Gonzalez ""sharkjmg""",0,0,5,1346112000,tea time,very wonder very light melow taste tea. not over powerful. great sit down read take knote type of tea. i tryed out see how good was.<br />well worth money spend.
490755,B002HFWNAQ,A1VUN4JU731CBH,I. Peters,1,1,4,1255564800,Like it in coffee,"I do not like this for its intended purpose as a hot chocolate drink. To my taste buds, this does not taste rich and chocolate-y despite its name of ""Double Chocolate Meltdown"".<br /><br />But - I add it every day to my morning coffee and for that purpose, it is the best hot chocolate powder around. I've tried many different brands and chocolate flavors but nothing comes close to putting this one in my coffee. It creates the perfect balance between hot chocolate and coffee, and I even make sure to take it with me when going on vacation. Love it for that!"
196658,B008JKTTUA,A26SZPCDAC82BF,JMac,0,0,5,1350432000,Fabulous!,"I have tried many snack and nutritional bars, and these are my current favorite. The combination of flavors not only satisfies my hunger but also satisfies my desire for something sweet. What turns me off about most fruit/nut bars is the syrupy sweet substance that holds the ingredients together. I don't taste that at all in any of the Kind bars. I have this particular variety on auto delivery."
32991,B001P05K8Q,A2ULFHNEBJHYP7,becc,0,0,5,1302566400,CET Chews,"My dogs love these hydes, they are the only hydes I will give my dogs because of their digestibility and the formula helps with their teeth.<br /><br />This is also, by far, the best price I have seen for these hydes on Amazon!"
501952,B005GX00BK,A1ADDJHYU76WN3,"J. Tancredi ""Italian greyhound lover""",1,1,5,1345248000,My favorite,"This is a great espresso, and amazon has the BEST price out there!  I can't drink hot coffee in the summer, so I have started brewing this the night before.  I make about 4 double shots, but brew it more like an americano - into a small pyrex cup.  Then I allow it to cool, pour it into a container with a little ice, and the next morning, voila - Iced Americano as soon as I wake up without having to mess with the espresso machine.  I have tried other brands, Illy, Fresh and Easy, but this is my favorite and the price is right."
